"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260401","5호선","신금호","7397","7832","20260404",""
"20260401","5호선","행당","9365","8351","20260404",""
"20260401","5호선","왕십리(성동구청)","5472","5909","20260404",""
"20260401","5호선","마장","7080","6816","20260404",""
"20260401","5호선","답십리","18896","17067","20260404",""
"20260401","5호선","장한평","24130","24008","20260404",""
"20260401","5호선","군자(능동)","13984","15438","20260404",""
"20260401","5호선","아차산(어린이대공원후문)","16938","16817","20260404",""
"20260401","5호선","광나루(장신대)","13065","12557","20260404",""
"20260401","5호선","천호(풍납토성)","22566","22197","20260404",""
"20260401","5호선","강동","21683","21007","20260404",""
"20260401","5호선","길동","10208","10475","20260404",""
"20260401","5호선","굽은다리(강동구민회관앞)","11214","10626","20260404",""
"20260401","5호선","명일","9829","9759","20260404",""
"20260401","5호선","고덕","12327","12285","20260404",""
"20260401","5호선","상일동","17422","16611","20260404",""
"20260401","5호선","둔촌동","15506","15381","20260404",""
"20260401","5호선","올림픽공원(한국체대)","5938","5095","20260404",""
"20260401","5호선","방이","8616","9007","20260404",""
"20260401","5호선","오금","4398","4539","20260404",""
"20260401","5호선","개롱","7617","7703","20260404",""
"20260401","5호선","마천","8697","7612","20260404",""
"20260401","5호선","강일","7227","6858","20260404",""
"20260401","5호선","미사","21153","21551","20260404",""
"20260401","5호선","하남풍산","5539","5519","20260404",""
"20260401","5호선","하남시청(덕풍·신장)","10120","9640","20260404",""
"20260401","5호선","하남검단산","7419","6841","20260404",""
"20260401","6호선","응암","21236","21561","20260404",""
"20260401","6호선","역촌","4335","5101","20260404",""
"20260401","6호선","불광","5581","5231","20260404",""
"20260401","6호선","독바위","3022","3256","20260404",""
"20260401","6호선","연신내","2","0","20260404",""
"20260401","6호선","구산","9675","7364","20260404",""
"20260401","6호선","새절(신사)","15763","14964","20260404",""
"20260401","6호선","증산(명지대앞)","11069","11396","20260404",""
"20260401","6호선","디지털미디어시티","17691","19159","20260404",""
"20260401","6호선","월드컵경기장(성산)","4822","4950","20260404",""
"20260401","6호선","마포구청","17200","15924","20260404",""
"20260401","6호선","망원","18078","19217","20260404",""
"20260401","6호선","합정","16110","15264","20260404",""
"20260401","6호선","상수","12153","13285","20260404",""
"20260401","6호선","광흥창(서강)","11743","11152","20260404",""
"20260401","6호선","대흥(서강대앞)","12589","13392","20260404",""
"20260401","6호선","공덕","22360","22480","20260404",""
"20260401","6호선","효창공원앞","9755","9190","20260404",""
"20260401","6호선","삼각지(전쟁기념관)","8843","7912","20260404",""
"20260401","6호선","녹사평(용산구청)","5925","5975","20260404",""
"20260401","6호선","이태원","12309","12912","20260404",""
"20260401","6호선","한강진","9613","11574","20260404",""
"20260401","6호선","버티고개","2729","2630","20260404",""
"20260401","6호선","약수","4171","3941","20260404",""
"20260401","6호선","청구","4310","4457","20260404",""
"20260401","6호선","신당","9615","10034","20260404",""
"20260401","6호선","동묘앞","9856","10471","20260404",""
"20260401","6호선","창신","4543","3944","20260404",""
"20260401","6호선","보문","9742","9472","20260404",""
"20260401","6호선","안암(고대병원앞)","18987","19391","20260404",""
"20260401","6호선","고려대(종암)","11873","11498","20260404",""
"20260401","6호선","월곡(동덕여대)","15735","14821","20260404",""
"20260401","6호선","상월곡(한국과학기술연구원)","8125","7870","20260404",""
"20260401","6호선","돌곶이","14566","13656","20260404",""
"20260401","6호선","석계","14257","15210","20260404",""
"20260401","6호선","태릉입구","6912","7841","20260404",""
"20260401","6호선","화랑대(서울여대입구)","14763","12414","20260404",""
"20260401","6호선","봉화산(서울의료원)","10122","9320","20260404",""
"20260401","7호선","장암","3232","1245","20260404",""
"20260401","7호선","도봉산","10596","12146","20260404",""
"20260401","7호선","수락산","14221","14272","20260404",""
"20260401","7호선","마들","15781","14867","20260404",""
"20260401","7호선","노원","22689","23879","20260404",""
"20260401","7호선","중계","18341","17320","20260404",""
"20260401","7호선","하계","21710","20515","20260404",""
"20260401","7호선","공릉(서울과학기술대)","15328","15138","20260404",""
"20260401","7호선","태릉입구","10690","10134","20260404",""
"20260401","7호선","먹골","11758","11706","20260404",""
"20260401","7호선","중화","12973","13084","20260404",""
"20260401","7호선","상봉","20495","19921","20260404",""
"20260401","7호선","면목","18139","17520","20260404",""
"20260401","7호선","사가정","18652","19276","20260404",""
"20260401","7호선","용마산(용마폭포공원)","6817","6588","20260404",""
"20260401","7호선","중곡","12684","12012","20260404",""
"20260401","7호선","군자(능동)","17253","13802","20260404",""
"20260401","5호선","거여","12032","11964","20260404",""
"20260401","3호선","오금","7789","7049","20260404",""
"20260402","2호선","신당","17603","17961","20260405",""
"20260402","2호선","상왕십리","16954","16785","20260405",""
"20260402","2호선","왕십리(성동구청)","20020","17555","20260405",""
"20260402","2호선","한양대","20298","22220","20260405",""
"20260402","2호선","뚝섬","30246","32276","20260405",""
"20260402","2호선","성수","61436","66159","20260405",""
"20260402","2호선","건대입구","44927","45637","20260405",""
"20260402","2호선","구의(광진구청)","32359","31766","20260405",""
"20260402","2호선","강변(동서울터미널)","29316","25534","20260405",""
"20260402","2호선","잠실나루","19720","19193","20260405",""
"20260402","2호선","잠실(송파구청)","116075","115970","20260405",""
"20260402","2호선","잠실새내","28188","27287","20260405",""
"20260402","2호선","종합운동장","22150","25352","20260405",""
"20260402","2호선","삼성(무역센터)","67476","67981","20260405",""
"20260402","2호선","선릉","68207","60126","20260405",""
"20260402","2호선","역삼","59835","67835","20260405",""
"20260402","2호선","강남","92400","90708","20260405",""
"20260402","2호선","교대(법원.검찰청)","36835","43605","20260405",""
"20260402","2호선","서초","25758","25187","20260405",""
"20260402","2호선","방배","22930","23588","20260405",""
"20260402","2호선","사당","47316","51744","20260405",""
"20260402","1호선","종로3가","28411","25244","20260405",""
"20260402","1호선","종로5가","26918","26331","20260405",""
"20260402","1호선","동대문","13917","12963","20260405",""
"20260402","1호선","신설동","16726","16191","20260405",""
"20260402","1호선","제기동","17821","18468","20260405",""
"20260402","1호선","서울역","86814","83935","20260405",""
"20260402","1호선","청량리(서울시립대입구)","26414","25910","20260405",""
"20260402","1호선","동묘앞","10576","10956","20260405",""
"20260402","2호선","시청","33329","30744","20260405",""
"20260402","2호선","을지로입구","61936","63637","20260405",""
"20260402","2호선","을지로3가","30268","30902","20260405",""
"20260402","2호선","을지로4가","17974","17848","20260405",""
"20260402","1호선","시청","31665","31971","20260405",""
"20260402","2호선","동대문역사문화공원(DDP)","17896","20418","20260405",""
"20260402","1호선","종각","47010","46007","20260405",""
"20260402","5호선","신정(은행정)","15952","13154","20260405",""
"20260402","5호선","목동","19132","20870","20260405",""
"20260402","5호선","오목교(목동운동장앞)","24860","26711","20260405",""
"20260402","5호선","양평","10350","10266","20260405",""
"20260402","5호선","영등포구청","6114","5975","20260405",""
"20260402","5호선","영등포시장","13744","13684","20260405",""
"20260402","5호선","신길","6042","6289","20260405",""
"20260402","경춘선","퇴계원","3949","3746","20260405",""
"20260402","5호선","여의도","35633","38713","20260405",""
"20260402","5호선","여의나루","24488","27172","20260405",""
"20260402","5호선","마포","17672","17964","20260405",""
"20260402","5호선","공덕","17984","18773","20260405",""
"20260402","5호선","애오개","8325","8047","20260405",""
"20260402","5호선","충정로(경기대입구)","6067","6516","20260405",""
"20260402","5호선","서대문","23550","23752","20260405",""
"20260402","5호선","광화문(세종문화회관)","40367","42662","20260405",""
"20260402","5호선","종로3가","18274","18080","20260405",""
"20260402","5호선","을지로4가","8198","8189","20260405",""
"20260402","5호선","동대문역사문화공원(DDP)","3990","4485","20260405",""
"20260402","5호선","청구","4074","3828","20260405",""
"20260402","5호선","신금호","7553","8063","20260405",""
"20260402","5호선","행당","9438","8511","20260405",""
"20260402","5호선","왕십리(성동구청)","5519","5984","20260405",""
"20260402","5호선","마장","7297","6955","20260405",""
"20260402","5호선","답십리","18963","16986","20260405",""
"20260402","5호선","장한평","24002","23752","20260405",""
"20260402","5호선","군자(능동)","14154","15636","20260405",""
"20260402","5호선","아차산(어린이대공원후문)","17537","17474","20260405",""
"20260402","5호선","광나루(장신대)","13407","12817","20260405",""
"20260402","5호선","천호(풍납토성)","22850","22524","20260405",""
"20260402","5호선","강동","21616","20716","20260405",""
"20260402","5호선","길동","10067","10337","20260405",""
"20260402","5호선","굽은다리(강동구민회관앞)","11045","10581","20260405",""
"20260402","5호선","명일","9532","9453","20260405",""
"20260402","5호선","고덕","12021","11881","20260405",""
"20260402","5호선","상일동","17274","16524","20260405",""
"20260402","5호선","둔촌동","15255","15288","20260405",""
"20260402","5호선","올림픽공원(한국체대)","6106","5229","20260405",""
"20260402","5호선","방이","8762","9077","20260405",""
